Longitude,Latitude,Cluster
52.453381,-1.717107,38
49.534391,1.850357,-1
51.005463,-4.530956,93
50.828872,-4.548825,93
50.829605,-4.552181,93
50.829672,-4.551945,93
41.202716,0.756947,44
50.83278,-4.554531,93
50.832919,-4.554045,93
50.832272,-4.55397,93
50.832647,-4.553889,93
50.832563,-4.553814,93
50.832472,-4.554164,93
50.772222,-4.579723,93
50.77458,-4.57507,93
51.021847,-4.276189,-1
50.773611,-4.575556,93
50.988619,-4.532503,93
50.847511,-4.555873,93
50.846988,-4.556487,93
50.849394,-4.557539,93
50.848822,-4.554956,93
50.848261,-4.554664,93
51.113316,17.039797,64
51.113727,17.034838,64
51.113719,17.033602,64
51.11335,17.039586,64
50.795327,-4.556948,93
52.238205,-0.596222,179
37.432613,-8.771295,-1
53.55253,10.007233,89
49.297088,19.947458,95
42.182247,2.489369,69
56.253705,-3.205248,96
56.253663,-3.205876,96
40.838333,14.2525,98
40.840197,14.252016,98
40.849166,14.250555,98
40.750558,14.48943,99
40.750677,14.489683,99
40.748797,14.484097,99
40.748266,14.48363,99
53.637577,-2.813417,100
40.844094,14.234425,98
40.854444,14.283055,98
41.085619,14.328327,101
41.084166,14.328055,101
41.075555,14.324166,101
52.508264,13.374493,81
53.295432,7.443805,-1
48.336666,8.950277,-1
48.20833,16.370358,6
48.208487,16.371753,6
43.712898,7.283163,35
43.708206,7.258411,35
54.196127,-2.901442,139
49.30628,19.932863,95
49.306272,19.932855,95
49.306263,19.932863,95
49.306183,19.932716,95
49.306197,19.932733,95
49.306425,19.932966,95
45.795533,24.151028,102
52.982452,-0.016617,160
52.980927,-0.018914,160
52.980155,-0.018359,160
52.813399,-0.130684,-1
52.570461,-0.230373,107
52.548294,-0.238526,107
52.497416,-0.446751,107
52.537724,-0.297114,107
52.48613,-0.460062,107
55.951434,-3.048276,147
53.372305,0.239388,77
53.372861,0.238891,77
53.371894,0.239622,77
53.37038,0.236238,77
49.958266,2.003283,-1
51.05547,13.707396,59
43.731452,7.417344,35
43.731544,7.417208,35
43.73075,7.425563,35
43.788905,7.605744,35
43.73145,7.418058,35
45.332651,14.452332,-1
57.700111,-2.116284,105
45.335087,14.395952,-1
51.588286,0.608518,36
47.813218,16.252909,-1
55.671241,12.560333,106
46.504527,11.714193,63
48.20808,16.367053,6
46.549436,9.315877,-1
52.571488,-0.239639,107
52.571483,-0.2394,107
52.571218,-0.238834,107
52.571318,-0.237347,107
53.955643,-1.070438,33
48.855041,2.365016,0
41.980536,2.824636,194
36.604338,-4.567062,-1
51.605367,-1.748147,108
51.605366,-1.748143,108
51.605365,-1.748141,108
51.605365,-1.74814,108
51.605347,-1.748069,108
51.605911,-1.746192,108
42.546005,1.453169,26
55.95115,-3.172887,147
54.657213,9.934819,193
35.897561,14.512622,22
53.269997,-4.623445,-1
53.280841,-4.631226,-1
51.504702,-0.077225,11
39.76485,19.875111,-1
50.603166,4.070999,184
43.612369,1.330236,113
45.718244,13.517394,-1
50.248888,-3.859076,92
45.673166,13.851583,75
45.678636,13.845716,75
45.681958,13.853183,75
50.248545,-3.859001,92
46.270877,13.191138,-1
46.209052,13.524911,114
46.212194,13.52928,114
45.538652,13.967536,75
45.557463,13.955416,75
45.571744,13.859483,75
44.197405,0.841891,-1
42.144366,2.542444,69
42.145464,2.543281,69
42.146363,2.542498,69
42.146111,2.5425,69
52.086936,-0.320112,179
43.933961,19.294011,-1
44.719905,20.536194,-1
50.582058,3.891219,184
41.657158,-0.88757,-1
50.081492,14.427292,30
53.637741,-2.813759,100
49.413863,8.662354,-1
50.587702,12.571917,-1
53.510246,12.687211,-1
51.053142,13.811679,59
41.26621,-6.476161,-1
51.113961,17.039938,64
51.114727,17.041925,64
51.114563,17.043158,64
51.114544,17.043575,64
43.131034,-2.538292,-1
43.568513,1.309036,113
54.985458,-3.169553,117
54.985383,-3.170531,117
46.777258,10.801122,-1
38.336745,23.582466,-1
41.648697,2.72919,-1
52.189441,-1.480287,38
37.97717,23.726112,41
48.086407,7.273292,-1
55.944972,-3.06257,147
56.943675,24.114432,87
56.951182,24.112136,87
41.369127,2.153116,56
45.935472,0.643947,74
51.465103,-0.442671,11
53.958692,-1.095521,33
53.956918,-1.093128,33
53.959159,-1.092238,33
53.964651,-1.084148,33
53.965926,-1.084363,33
53.966386,-1.083719,33
53.963843,-1.079986,33
53.955694,-1.077486,33
45.936769,0.643238,74
53.70248,-1.875564,10
53.699372,-1.868559,10
53.699227,-1.867531,10
53.69345,-1.850578,10
53.688141,-1.843709,10
53.693972,-1.75512,10
53.694997,-1.180201,168
53.546816,-0.614306,-1
41.305552,1.736561,-1
46.500998,11.741101,63
42.782811,24.618802,-1
52.451702,-1.723895,38
51.507239,-0.127533,11
42.491058,27.474108,-1
49.805869,8.664552,55
48.834208,-3.482708,-1
53.783597,-2.290189,10
53.773819,-2.256239,10
57.595952,9.97663,120
57.596038,9.975233,120
50.940798,10.683377,-1
47.28532,-2.210741,-1
52.741319,1.596546,190
51.665055,-4.120464,155
52.107928,-3.774308,-1
48.362161,-4.789317,-1
39.70688,-6.355348,-1
50.801433,16.254758,122
50.803202,16.256788,122
50.803505,16.25665,122
50.803702,16.257388,122
48.819316,-3.433023,-1
52.269102,4.549733,27
51.399667,-3.505142,-1
48.185169,16.378113,6
53.483214,-2.187759,10
53.540652,9.924969,89
48.207386,16.365809,6
48.207229,16.365165,6
48.207715,16.364908,6
53.752783,-2.363762,10
53.752769,-2.363648,10
53.752697,-2.362189,10
53.753411,-2.362859,10
53.753055,-2.36277,10
53.752705,-2.362814,10
59.095044,11.271675,137
58.974213,11.249022,137
48.887644,8.706816,-1
40.414057,-3.681889,85
38.722232,-9.156181,18
52.51157,13.442476,81
48.867156,2.375965,0
37.92108,-2.990089,20
37.921088,-2.990187,20
37.921144,-2.990048,20
41.33075,19.824041,126
41.321036,19.820263,126
46.51158,11.691275,63
46.563533,11.621602,63
47.383936,10.893977,9
47.2675,11.393888,162
40.125933,-5.667403,-1
49.764253,1.75484,-1
53.346913,-6.243498,21
51.382819,21.208823,-1
53.75595,-2.358537,10
53.750102,-2.36045,10
53.758866,-2.35415,10
53.754713,-2.362253,10
53.755263,-2.36062,10
53.75528,-2.363348,10
53.755375,-2.362828,10
53.755136,-2.366595,10
53.754419,-2.367767,10
53.754961,-2.366703,10
53.753305,-2.366642,10
53.753338,-2.366198,10
53.29118,10.487725,89
47.544352,9.680858,-1
50.941224,6.957124,37
53.280248,-3.831235,149
53.23438,-0.541442,5
53.170947,9.6693,-1
53.075322,8.806516,130
52.010944,4.710205,27
52.087661,5.095772,27
52.09738,5.114208,27
52.098152,5.114063,27
52.089972,5.118488,27
52.083866,5.125777,27
52.083347,5.126575,27
52.089775,5.342083,-1
51.971194,5.349108,171
51.810497,5.350791,171
51.81248,5.345727,171
51.760619,5.163275,171
51.758008,5.159769,171
51.782861,4.849266,27
51.760605,4.69483,27
51.828236,4.128816,131
51.817822,3.978016,131
51.684516,3.717227,131
40.945397,-4.120617,138
40.945338,-4.120681,138
40.945341,-4.120675,138
56.461041,10.038963,-1
49.503823,5.949729,-1
58.149977,7.988122,157
58.148716,7.994647,157
58.143802,8.003777,157
58.36005,8.468352,-1
58.581086,8.711983,-1
58.603461,8.710363,-1
58.801327,8.428094,-1
58.928463,8.20568,134
59.046152,8.079352,134
59.266813,8.079025,134
59.350627,8.22473,134
59.182055,11.193397,137
40.947902,-4.116848,138
40.947783,-4.117589,138
40.947727,-4.117834,138
40.947727,-4.117987,138
44.435243,26.100586,112
42.62627,12.09747,127
51.114505,17.043563,64
51.114241,17.045333,64
50.895297,6.994932,37
58.482808,-3.552473,124
58.482936,-3.55262,124
40.950847,-4.126123,138
55.953033,-3.193481,147
40.950058,-4.124078,138
43.396622,-4.672762,-1
43.394845,-4.729968,-1
48.695337,6.181161,109
51.87678,-3.495667,191
50.850031,12.890492,-1
44.792499,7.6638,-1
37.182672,-3.586795,181
40.779395,9.03958,-1
51.50352,-0.123617,11
50.245423,-3.85958,92
37.972388,23.723158,41
55.009405,-1.435028,52
37.963461,13.301546,-1
50.086432,14.41286,30
51.248594,0.629975,133
50.003216,9.71708,-1
47.771913,1.642025,-1
51.973487,4.133423,27
50.2074,7.336791,-1
37.290131,13.586804,-1
